title,introduction,link,price,booking_date,rating_star,rating_count,country,cat_key,,
【2022澎湖花火節】澎湖福朋喜來登海鮮吃到飽｜宜客樂海港百匯自助晚餐（免收服務費）,即訂即用澎湖福朋喜來登宜客樂海港百匯餐券，透過 KKday 購買立即省下10%服務費，優於現場價格，僅需以手機出示電子憑證！盡情體驗無國界料理、日式生魚片及自助吃到飽！澎湖福朋喜來登的宜客樂海港百匯自助餐廳，以挑高水波紋天花板搭配帆船造型餐檯 設計，營造置身大海懷抱，你可以在開放式廚房盡情享用中西風味冷盤、熱食餐點、 輕食小品、甜點與水果，暢飲各類沁涼飲品，自助 Buffet 晚餐吃到飽方案，遊澎湖也能盡享新鮮的中外美食。,https://www.kkday.com/zh-tw/product/21440,864,20220316,4.52,412,台灣,"['餐廳訂位', '當地美食']",,
雲林｜劍湖山世界主題樂園門票,立即訂購劍湖山門票優惠，跳過排隊購票人潮直接到票亭兌換，輕鬆入場！人氣設施盡情體驗，刺激 G5 飛天潛艇、VR Dino飛越恐龍谷、30 樓高摩天輪。,https://www.kkday.com/zh-tw/product/26632,450,20220315,4.72,603,台灣,"['刺激冒險', '主題樂園', '景點門票']",,
【2022澎湖花火節】限時76折｜台灣澎湖｜海洋牧場・鮮蚵炭烤｜澎湖海上牧場垂釣樂（海鮮粥吃到飽）,立即預約澎湖在地深度旅遊海洋牧場垂釣樂、炭烤鮮蚵吃到飽！前往澎湖海上牧場享受釣魚的刺激與樂趣，體驗討海人生並品嚐最新鮮的牡蠣、海鮮粥的美味！,https://www.kkday.com/zh-tw/product/2332,459,20220401,4.16,798,台灣,"['當地美食', '特色行程', '戶外休閒']",,
屏東恆春｜鹿境梅花鹿生態園區門票｜墾丁小奈良,來屏東的朋友們千萬別錯過，來鹿境和鹿兒們一起玩的機會，能讓旅人近距離與鹿群同樂遊走，館內還有精緻的裝置藝術提供旅客拍照紀念，沒時間去日本奈良看鹿沒關係，先來有着「墾丁小奈良」之稱的鹿境梅花鹿生態園區裡，感受被鹿群包圍的喜悅吧！,https://www.kkday.com/zh-tw/product/2125,185,20220315,4.67,521,台灣,"['景點門票', '自然生態']",,
2022櫻花季｜阿里山兩天一夜| 奮起湖&祝山線日出&住宿一晚,現在預約阿里山二日遊，兩天之內走遍必去季節限定賞櫻花、祝山日出、水山巨木步道、奮起湖！帶你從嘉義出發，住宿阿里山一晚，輕鬆體驗阿里山森林鐵路特色阿里山小火車,https://www.kkday.com/zh-tw/product/5310,4000,20220317,4.51,617,台灣,"['一日遊', '多日遊']",,
【限時75折優惠】台灣台南｜走馬瀨農場入園門票（即買即用）,現在購買立即使用走馬瀨農場入園門票，不必排隊購票・輕鬆入場！走馬瀨農場面積 120 公頃，廣植 40 公頃之盤固拉牧草，充滿紐西蘭風情的牧草草原，浩瀚壯麗，獨步全台。走馬瀨提供五感六覺全方位的複合綠能空間，購買門票還可觀賞外國秀表演、水土資源保育館、農業體驗區、親子廣場、可愛動物園、亞熱帶植物園、田園藝廊。,https://www.kkday.com/zh-tw/product/116709,120,20220315,4.46,69,台灣,['景點門票'],,
台中三井 Outlet｜SNOWTOWN 雪樂地門票,立即訂購台中滑雪SNOWTOWN雪樂地門票，即刻擁有76折優惠！輕鬆至服務櫃檯兌換，即買即用隨時入場、不限遊玩時數！日本獨家製雪技術，在台中就能盡情體驗玩雪快感。,https://www.kkday.com/zh-tw/product/104200,320,20220315,4.41,231,台灣,"['景點門票', '主題樂園', '特色行程']",,
【2022澎湖花火節】早鳥57折｜澎湖交通套票｜七美、望安跳島船票＆島上租機車・遊覽車環島,立即預約澎湖跳島交通套票，搭船前往七美、望安跳島一日遊，並在島上騎車/遊覽車環島，走訪知名澎湖景點：雙心石滬、小台灣、綠蠵龜保育中心等，享受跳島樂趣！,https://www.kkday.com/zh-tw/product/22315,680,20220401,4.35,808,台灣,"['城市觀光', '戶外休閒', '遊船票券']",,
【2022澎湖花火節】海上遊船賞煙火 |  重光碼頭出發,現在訂購 2022 澎湖花火節海上遊船賞煙火，從船上近距離欣賞美麗的夜景。每年盛大舉辦的的台灣澎湖國際花火節總是吸引大批熱情旅客前往觀賞，透過 KKday 事先預訂，重光碼頭出發，由海上專船帶您直最佳觀景處，避開擁擠人群，仰頭望去盡是璀璨花火，與好友、家人一起盡情享受這個美麗的時刻。,https://www.kkday.com/zh-tw/product/102229,280,20220428,4.71,35,台灣,"['特色表演', '水上活動', '遊船票券']",,
【9折優惠】南投埔里｜Cona's 妮娜巧克力夢想城堡門票（即買即用）,立即訂購妮娜巧克力夢想城堡門票，享9折及50元商品抵用券！Cona’s妮娜巧克力夢想城堡讓你一秒置身在歐洲，帶你體驗巧克力生產過程、光雕秀及品嚐巧克力下午茶，是親子共遊的最佳首選！,https://www.kkday.com/zh-tw/product/101742,135,20220315,4.65,245,台灣,['景點門票'],,
即買即用｜全家 Let's Café 兌換券,現在透過 KKday 訂購全家便利商店 Let's Café 咖啡飲品兌換券，提供拿鐵、美式多種選擇，購買多杯享優惠折扣，免攜帶發票還可跨店兌換，黃金比例的咖啡，享受香醇小確幸！,https://www.kkday.com/zh-tw/product/124828,35,20220315,4.86,7,台灣,['當地美食'],,
阿朗壹古道一日健行｜含恆春、墾丁接駁,現在透過 KKday 預訂阿朗壹古道一日健行，免費提供恆春東門、墾丁大街接送，不必擔心交通問題！專業在地嚮導提供解說，帶你認識阿塱壹古道歷史及自然生態，沿途經過南田礫灘、觀音鼻、好漢坡、七里香休閒園區、軍艦岩、帆船石,https://www.kkday.com/zh-tw/product/119435,999,20220405,4.67,42,台灣,"['戶外休閒', '一日遊', '自然生態']",,
【限時75折】馥蘭朵烏來渡假酒店｜景觀湯屋・日式大浴場｜須自行官網線上預約,立即預訂烏來溫泉五星首選馥蘭朵渡假酒店，輕鬆享受景觀湯屋、日式裸湯大浴場！自由搭配午餐、下午茶、晚餐，沈浸烏來溫泉與享用美食療癒心靈！,https://www.kkday.com/zh-tw/product/6615,750,20220315,4.55,1354,台灣,['身心療育'],,
基隆嶼登島・繞島・上燈塔・繞巡象鼻岩（含船票）｜期間限定,即刻預訂基隆嶼登島行程，費用包含登島申請及船票，嚴選超過40年操船經驗在地船家，提供旅客多合一行程方案，自由選擇登上燈塔及繞巡象鼻岩之組合方案，即刻體驗一覽無遺地湛藍海景及自然生態！* 2022/4/1起基隆市政府開放登島，每日登島限制為1200人；每航班限定46人，疫情期間敬請保持社交距離。,https://www.kkday.com/zh-tw/product/101224,700,20220401,4.79,381,台灣,"['水上活動', '特色行程', '自然生態']",,
新北露營｜金山皇后鎮森林｜風車 House 包套式露營車,現在訂購金山皇后鎮森林包套式露營車，免裝備輕鬆入住露營車，新手露營初體驗推薦首選！渡假村風格露營區內種植了滿滿的落羽松，秋冬到訪彷佛置身於國外的氛圍，適合喜歡豪華式露營 GLAMPING 的你，帶著行李即刻體驗。,https://www.kkday.com/zh-tw/product/30030,4845,20220406,4.63,335,台灣,"['戶外休閒', '露營', '多日遊']",,
台北君品酒店餐券｜雲軒｜須自行電話訂位,位在台北君品酒店的雲軒西餐廳，以開放式廚房展演精彩料理手法，提供頂級法式燒烤。透過 KKday 線上購買自助餐餐券，僅需於現場以手機出示電子憑證，即可以優惠價格感受五星級的餐飲魅力。,https://www.kkday.com/zh-tw/product/23298,1650,20220315,4.33,24,台灣,"['餐廳訂位', '當地美食']",,
【2022澎湖花火節】台灣澎湖｜水上活動推薦｜隘門沙灘透明獨木舟・ SUP 體驗・透明 SUP 體驗,現在訂購隘門沙灘透明獨木舟 / SUP 體驗，限定夏日活動，跳過人潮立即體驗！由專業教練帶領體驗，不怕現場沒設備可用，與親朋好友一同划著透明獨木舟，輕鬆欣賞海面下的景色，亦或是站在SUP上，享受海風吹拂的愜意感，來到澎湖的你不可錯過！,https://www.kkday.com/zh-tw/product/24870,789,20220318,4.82,163,台灣,"['刺激冒險', '水上活動']",,
【KKday x 樂天Kobo電子閱讀器】苗栗露營｜黃金梯田免裝備風格露營｜KKday 獨家假日營帳,現在訂購KKday苗栗黃金梯田風格露營兩天一夜，免裝備入住景觀大師操刀的風格景致露營區，揪團省很大。黃金梯田位於苗栗杭菊花海的中心點，俗稱十一月雪，春有綠芽新發，夏有稻浪波湧，秋有杭菊花海，冬享茶香滿溢，景緻隨四季遞嬗而變化，是網美拍照、家庭享樂的絕佳地點。,https://www.kkday.com/zh-tw/product/101643,5500,20220318,4.85,191,台灣,"['戶外休閒', '露營', '多日遊']",,
【買一送一】台灣台中｜八仙山國家森林遊樂區門票｜平假日均可使用,八仙山國家森林公園位於台中市和平區境，有「山鳥樂園」的美譽，舉凡台灣藍鵲、灰喉山椒鳥、小啄木、黃山雀、赤腹山雀、紫嘯鶇及鉛色水鶇等都為八仙山國家森林公園的代表動物。出了豐富的鳥類動物之外，還有景色多樣化的輕裝短途步道，能尋訪美麗的十文溪、櫻花林、油桐林與竹林，更能循階登頂谷關七雄之首。立即在 KKday 上訂購八仙山國家森林遊樂區，來探訪森林中的動植物們。,https://www.kkday.com/zh-tw/product/100566,100,20220315,4.77,141,台灣,"['戶外休閒', '景點門票', '自然生態']",,
【2022澎湖花火節】台灣澎湖租車 | 自駕環島遊澎湖 | 多點接客接送取車,機場、馬公港、彭南、西嶼貼心多點接客接送取車，澎湖旅遊自駕最方便，深入澎湖探訪各個角落，行程不受天氣影響，輕鬆便利，澎湖自然與人文景觀，古厝聚落歷史古蹟、豐富的自然景觀特色美食旅遊度假勝地，KKgift 立即下訂預留備車離島旅遊最安心！,https://www.kkday.com/zh-tw/product/101547,300,20220318,4.54,129,台灣,['租車自駕'],,
【獨家下殺】台灣綠島船票 | 台東富岡漁港往返綠島交通-離島船票,立即線上訂購綠島船票，從台東富岡漁港出發往返綠島，享受沿途的海景風光。搭乘綠島之星約1小時可抵達綠島，網路下訂現場輕鬆取票！讓KKday最方便、最快速、最省時為你解決離島交通。,https://www.kkday.com/zh-tw/product/115576,1120,20220316,4.73,317,台灣,['交通票券'],,
【KKday 獨家優惠套票】台北｜2022 Viva Glamping 第二屆國際露營展,即刻訂購 2022 Viva 國際露營展限量優惠套票，多種優惠讓您享受各式活動及美食！憑電子票券輕鬆入場。各大國內外露營品牌、相關嚴選用品、露營車展售、復古老帳整裝登場……都在 Viva 國際露營展等你！,https://www.kkday.com/zh-tw/product/105215,799,20220318,4.5,16,台灣,"['景點門票', '博物館&展覽', '戶外休閒']",,
屏東小琉球｜左營高鐵&高雄火車站 - 東港拼車接駁｜一人成行,現在訂購 KKday 高雄市區到東港拼車接駁，亦可由東港上車返回高雄市區。高雄火車站、高雄高鐵站皆可上車，1 小時車程直達東港。提前在 KKday 安排接駁服務，不用拖著行李改搭公車或等待共乘車，輕鬆展開小琉球之旅。,https://www.kkday.com/zh-tw/product/123288,150,20220317,4.6,72,台灣,['專車接送'],,
【高鐵票 75 折優惠】高鐵國旅聯票單程車票＆桃園 Xpark 都會型水生公園門票,現在訂購 KKday 高鐵單程車票 75 折加桃園 Xpark 都會型水生公園聯票優惠，任選高鐵站出發！不必煩惱交通，還可在 T-EX App 上快速領取車票！由日本橫濱八景島首度跨海來台桃園開設分館「Xpark」，Xpark 主打新都會型水族館，驅使最先端的科技，營造出環境的溫度、濕度、氣味、聲音，帶您到地球上每個不可思議的角落，受到啟發、感受療癒、洗滌心靈。在 KKday 訂購電子票即可掃 QRcode 入園，不必排隊購票・輕鬆入場！,https://www.kkday.com/zh-tw/product/118924,645,20220317,4.75,107,台灣,"['景點門票', '博物館&展覽', '交通票券']",,
【8折優惠】基隆野柳｜野柳海洋世界門票｜北海岸親子景點,野柳海洋世界座落於基隆，坐擁著全台最美的海岸線，是唯一置身臺灣地質百大奇景的海洋樂園，更是北台灣最適合親子旅遊的好去處。野柳海洋公園有三個最值得你遊玩的推薦景點，有驚奇讚嘆的海豚及幽默搞笑的海獅生態展演、定期推出的世界級國際高空跳水，更在海洋生物展示館中，建構一百多公尺的海底隧道，介紹百餘種台灣附近可見的水中生物與野柳奇岩怪石造景融為一體，置身一場奇幻不思議的海底探險。在 KKday 訂購電子票即可掃 QRcode 入園，不必排隊購票・輕鬆入場！,https://www.kkday.com/zh-tw/product/105284,360,20220316,4.65,180,台灣,"['景點門票', '主題樂園']",,
【振興47折】烏來溫泉｜山之川溫泉會館｜湯屋．大眾池（含下午茶套餐）,立即透過 KKday 以超值優惠下訂烏來山之川溫泉。在舒適的大眾池與獨享湯屋享受烏來獨有的碳酸溫泉，泡湯後還能享用美食、下午茶，好好放鬆你的身心。,https://www.kkday.com/zh-tw/product/24892,352,20220315,4.7,581,台灣,"['一日遊', '身心療育', '特色行程']",,
【2022澎湖花火節】台灣澎湖跳島一日遊 | 探索浪漫七美＆絕美藍洞＆南方四島＆雙心石滬等 | 自選遊覽車或機車環島,在 KKday 事先預訂澎湖南方四島＋七美一日遊，走訪被時間遺忘的島嶼－東吉嶼，遊覽東吉燈塔、八卦山無敵海景等，再帶你前往西吉嶼知名藍洞，親睹神秘且令人嚮往的藍色仙境，接著前進七美島有著小臺灣及雙心石滬等人氣景點，最後巡航東嶼坪、西嶼坪、南鐵砧嶼、頭巾嶼、虎井、桶盤，結束一日充實且難忘的澎湖網美秘境之旅。,https://www.kkday.com/zh-tw/product/23914,1400,20220319,4.74,736,台灣,"['一日遊', '戶外休閒', '自然生態']",,
台北木柵｜臺北市立動物園門票＆貓空纜車來回車票,現在預訂台北動物園套票，跳過排隊購票人潮，輕鬆擁有木柵動物園門票、貓空纜車來回車票！搭乘貓纜使用QRcode掃描通關、前往動物園自助兑票，行程順暢不卡關,https://www.kkday.com/zh-tw/product/115080,230,20220316,4.77,270,台灣,"['景點門票', '交通票券']",,
屏東小琉球船票｜屏東東港漁港 - 小琉球來回船票,立即線上訂購小琉球泰富輪船船票，從屏東東港漁港出發往返小琉球，享受沿途的海景風光。搭乘泰富輪船高速客輪船班約 25 分鐘即可抵達小琉球。,https://www.kkday.com/zh-tw/product/100243,390,20220316,4.86,468,台灣,"['城市觀光', '遊船票券']",,
